LEI,0W2PZJM8XOY22M4GG883,2138008AVF4W7FMW8W87,2138009Y59EAR7H1UO97,213800DBQIB6VBNU5C64,213800HDJ876ACJXXD05,213800TC9PZRBHMJW403,213800X3Q9LSAKRUWY91,222100K6QL2V4MLHWQ08,254900RNFMDM0P11YR84,2W8N8UU78PMDQKZENC08,391200EEGLNXBBCVKC73,3H0Q3U74FVFED2SHZT16,3M5E1GQGKL17HI6CPN30,485100FX5Y9YLAQLNP12,5299007QVIQ7IO64NX37,529900GGYMNGRQTDOO93,529900HEKOENJHPNN480,529900HNOAA1KXQJUQ27,529900JG015JC10LED24,529900JZTYE3W7WQH904,529900ODI3047E2LIV03,529900OE1FOAM50XLP72,529900RWC8ZYB066JF16,529900S9YO2JHTIIDG38,529900SSGT49ZZSWYE62,529900SXEWPJ1MRRX537,529900V3O1M5IHMOSF46,529900W3MOO00A18X956,529900XSTAE561178282,5493000LKS7B3UTF7H35,5493001BABFV7P27OW30,54930056IRBXK0Q1FP96,5493006QMFDDMYWIAM13,5493007SJLLCTM6J6M37,5493008QOCP58OLEN998,5493009EIBTCB1X12G89,549300C6TUMDXNOVXS82,549300C9KPZR0VZ16R05,549300DYPOFMXOR7XM56,549300GKFG0RYRRQ1414,549300HFEHJOXGE4ZE63,549300L7YCATGO57ZE10,549300NYKK9MWM7GGW15,549300OLBL49CW8CT155,549300Q3OIWRHQUQM052,549300RG3H390KEL8896,549300TK038P6EV4YU51,549300TRUWO2CD2G5692,549300U4LIZV0REEQQ46,5UMCZOEYKCVFAW8ZLO05,635400AKJBGNS5WNQL34,635400C8EK6DRI12LJ39,635400L14KNHZXPUZM19,724500A1FNICHSDF2I11,724500JIWG886A9RRT57,7437003B5WFBOIEFY714,7CUNS533WID6K7DGFI87,7LTWFZYICNSX8D621K86,7LVZJ6XRIE7VNZ4UBX81,7V6Z97IO7R1SEAO84Q32,815600AD83B2B6317788,815600E4E6DCD2D25E30,851WYGNLUQLFZBSYGB56,95980020140005881190,96950001WI712W7PQG45,9695000CG7B84NLR5984,96950066U5XAAIRCPA78,969500STN7T9MRUMJ267,9CZ7TVMR36CYD5TZBS50,9ZHRYM6F437SQJ6OUG95,A5GWLFH3KM7YV2SFQL84,AT0000000000043000VB,B81CK4ESI35472RHJ606,BFXS5XCH7N0Y05NIXW11,DG3RU1DBUFHT4ZF9WN62,DIZES5CFO5K3I5R58746,DSNHHQ2B9X5N6OUJ1236,DZZ47B9A52ZJ6LT6VV95,EV2XZWMLLXF2QRX0CD47,F0HUI1NY1AZMJMD8LP67,F3JS33DEI6XQ4ZBPTN86,FR9695005MSX1OYEMGDF,FR969500TJ5KRTCJQWXH,H0YX5LBGKDVOWCXBZ594,J48C8PCSJVUBR8KCW529,J4CP7MHCXR8DAQMKIL78,JEUVK5RWVJEN8W0C9M24,JU1U6S0DG9YLT7N8ZV32,K8MS7FD7N5Z2WQ51AZ71,LIU16F6VZJSD6UKHD557,LOO0AWXR8GF142JCO404,M312WZV08Y7LYUC71685,M6AD1Y1KW32H8THQ6F76,MAES062Z21O4RZ2U7M96,N1FBEDJ5J41VKZLO2475,N747OI7JINV7RUUH6190,NHBDILHZTYCNBV5UYZ31,NNVPP80YIZGEY2314M97,O2RNE8IBXP4R0TD8PU41,P4GTT6GF1W40CVIMFR43,PSNL19R2RXX5U3QWHI44,R0MUWSFPU8MPRO8K5P83,SI5RG2M0WQQLZCXKRM20,TO822O0VT80V06K0FH57,TUKDD90GPC79G1KOE162,VDYMYTQGZZ6DU0912C88,VWMYAEQSTOPNV0SUGU82
635400AKJBGNS5WNQL34,0.8035567126230302,0.5770546355962681,0.8615305503935635,0.7551978076466145,0.7428752195602273,0.6868931009232915,0.7880470543733369,0.7879338148331525,0.6741574551476652,0.6634743245946358,0.7354391246182186,0.7689478296583028,0.7727609572638571,0.2699673581946459,0.6290690867906044,0.6839391055475239,0.6736361436987612,0.8764202193843345,0.8268042365148035,0.7324316568899363,0.8534542839362901,0.7330657215821771,0.752346838105242,0.842732642115634,0.3385040929278342,0.7407831718451228,0.47667949007473753,0.7380974980952308,0.8026382143422656,0.680923536166028,0.666540036340329,0.7939799457567942,0.7343133571385049,0.7538809040579127,0.5583286956326882,0.25577631361202746,0.7665482275820519,0.5494945053590267,0.6162070465358563,0.8689594091364252,0.3043493328775919,0.3182527420865315,0.8205662065352685,0.5434841747329695,0.7892010272572615,0.5078864566133535,0.88993532511133,0.7798101503182333,0.5305135311585251,0.7158069342065405,0.9999999999999998,0.8348273996905111,0.7485841878126205,0.7155692879512026,0.571919177380145,0.8858530020424471,0.7479481574217094,0.6556965437098576,0.8037056316151191,0.7456538888671342,0.5165047482134729,0.6114115726052393,0.7513976625403187,0.550926094301015,0.2726676567216058,0.7973384642926654,0.7769997773412469,0.8794740077668785,0.763660668979829,0.7785860170357536,0.7228777637666339,0.803526879529613,0.8294642349133106,0.5936750069137532,0.5253170724216055,0.8337141022856374,0.9172478880962853,0.6675328046007417,0.7197651996315952,0.6442139841372627,0.8576018427970741,0.8258416185512404,0.8646888093372174,0.6667483060838425,0.7116796175593669,0.6387267092380892,0.7911047631177289,0.6882171870122545,0.6927160479000424,0.7762579333135222,0.6859422085173286,0.7669996660356234,0.755233288954027,0.8351362916988704,0.589752013794271,0.630440223002397,0.7066630034136054,0.691109550543784,0.806964812527638,0.6550414232433697,0.6258888346564503,0.7580835656526711,0.8049178903854652,0.847849251271046,0.8056089463002325,0.8856969224384053,0.7795655529735431
635400C8EK6DRI12LJ39,0.8162062236919222,0.5993844909789078,0.8910781009126679,0.5926105716138836,0.722199721109728,0.6972091807937715,0.8175740033248502,0.8249293523654628,0.7828452923289437,0.6566490438946472,0.8143929294888692,0.8090723598614841,0.8860629745802251,0.2834526246083458,0.8313809815402686,0.7862499905660062,0.7785576377887701,0.9022295700488219,0.8948681087520141,0.8434851421629385,0.93880569705374,0.8308995972040425,0.6681079284954649,0.8878184175338778,0.3937949845709497,0.853086326271223,0.48026681792324755,0.7124724379796716,0.9023742801455669,0.727983732398847,0.6155521447809681,0.7670589079141279,0.7675882712113362,0.6489948163483852,0.5611994753140545,0.2217085324471101,0.8746328933761667,0.40769492844575994,0.6865603875372497,0.8544767695423765,0.1994627720009407,0.37694386481093706,0.8131465236807408,0.5946452063472379,0.8466875590269473,0.5057578460370754,0.9480505916485721,0.8282882450034734,0.515753495085735,0.5096280822063541,0.8348273996905111,1.0,0.7187184906652322,0.39408468127514473,0.6400727411690734,0.8946538209026637,0.7248299473771457,0.7357403480616795,0.8865165948309165,0.8512220042372293,0.6149330248565453,0.6759113168790204,0.7294083310607846,0.6114290155710187,0.3043147041483945,0.8981790877624738,0.8540085625738486,0.835507332812397,0.8154140864808873,0.8302402691083717,0.7034067799087411,0.8613885794037367,0.9193452235209706,0.6128906019250944,0.6142464699096108,0.8759961200731271,0.7899451861290638,0.7796875073936387,0.788280093736438,0.775429140690927,0.8817741089725195,0.896692063353233,0.8946687853424572,0.7780910080125052,0.7714884050630543,0.7056753094560995,0.6602785093356351,0.7321983115700323,0.6520909269193879,0.8703029626955564,0.7361834062110406,0.8592691777616985,0.5780849481415379,0.9334549659277764,0.627684824040647,0.6905600983273524,0.8163519264215549,0.7583684083578418,0.7578687069143063,0.7050219700603337,0.6371515688691527,0.8147719102373924,0.7497655017363364,0.8475438134006522,0.7648153855946563,0.7983633244237864,0.7908638713153282
635400L14KNHZXPUZM19,0.5109160669639725,0.6322355533534496,0.7464414593533827,0.7986441166307112,0.7866420952288543,0.6794673790011388,0.7681616006542399,0.8393260907970586,0.49455698099101975,0.6892951055583325,0.5231802463925967,0.7731305319800797,0.5912969828688954,0.28665821181988543,0.5057285805172844,0.4754098819899608,0.4710247105130805,0.6216415426182982,0.6188895844908345,0.5757526063671886,0.685478367188823,0.550513811370051,0.9412547435872013,0.6383429058358605,0.5851633682965774,0.5833982174357382,0.4399205443431945,0.7650164006743185,0.744832181405612,0.7179951191108994,0.7098933054470079,0.8113703234807865,0.7912849368550305,0.6551770775974605,0.5998185128227592,0.159749284007383,0.6296723196109361,0.2641180929655763,0.7137676612475019,0.7192991248947042,0.32342550714486806,0.4559576957003128,0.7200822775812079,0.659537950488414,0.6124022858749243,0.6861463803118679,0.7807117474629963,0.7581096706630965,0.5351074296757363,0.680989912558261,0.7485841878126205,0.7187184906652322,0.9999999999999999,0.34174630461370503,0.4511881505759595,0.6632806520754017,0.7725745356346666,0.5616204540949773,0.7233456997681177,0.6225143388621733,0.5671393921956289,0.6371966617784911,0.6038540597842624,0.6575328489815148,0.5316245216132025,0.687465726815659,0.6209496672726973,0.7410417837928288,0.6487144559029108,0.7809970765678247,0.726513443590639,0.7354270011329538,0.6298003157349977,0.5411366354907395,0.49313802382219507,0.5674044201255642,0.5432452225963227,0.4710087022178634,0.48720613704381355,0.6357827802562165,0.6626829901647185,0.709051020412249,0.7616543152665264,0.4720418582117258,0.7537548085430252,0.6964841013365306,0.8271183004312257,0.8200723310033514,0.6825146230217516,0.5715684281318185,0.8092777223554736,0.574534775809249,0.7791261177763859,0.6714086971027787,0.5048934818413784,0.6712290440570597,0.5283337071801814,0.7593963971897557,0.6933763825601513,0.6577543011989874,0.5743633635462476,0.7471601799908457,0.8012871790400878,0.8579239191435174,0.6113168571667918,0.5279244536230477,0.8400990754376532
724500A1FNICHSDF2I11,0.5384059004649394,0.25699861156663323,0.5280623188796079,0.48443219286924677,0.39163185068962214,0.3433864833653623,0.508835868275334,0.42821849870936635,0.3260837326172958,0.4187966609074547,0.4245305331938301,0.455838223701688,0.4204259702601238,0.08144058971673211,0.36377260900810143,0.34527722078267975,0.33778169298836674,0.5403616361145207,0.4680268106452561,0.37965608292889114,0.48064196118801583,0.3787046623861394,0.40084880143363505,0.49367102869194623,0.16755109310933466,0.39911083061601593,0.14376166659669204,0.46027792571967724,0.43104655481356685,0.34746768889568497,0.40264364590204005,0.5453697799310762,0.386955636235523,0.6706708069440587,0.3480503240162107,0.15853432786279034,0.3651473640570424,0.4974371035939177,0.3709795921986139,0.5766856967841225,0.12420244425417228,0.35517341506471056,0.4771156607795948,0.30681767803735527,0.462265616542527,0.3223890239187232,0.5163497190736548,0.4489092031529351,0.4871345453420306,0.5296516862626386,0.7155692879512026,0.39408468127514473,0.34174630461370503,0.9999999999999999,0.31558983953739195,0.599931150258985,0.5459608442383823,0.5343648263354754,0.4423464680188772,0.35763199795644474,0.2108904716658043,0.28906716828993845,0.4877010873037615,0.359019672951022,0.13217031892871495,0.4750405495188201,0.45920063087469276,0.7237139660601186,0.4135879833170658,0.45834616332121536,0.5612965890065843,0.41032000318872247,0.46062455654796486,0.5525857532217239,0.26115235834474293,0.5001648578230271,0.7696641640383178,0.32835976509197656,0.43361738860140586,0.3841973723640942,0.6198577928454603,0.5347925073309404,0.5682466813583242,0.32784269713200803,0.3746565959209289,0.29112738077274236,0.4772631406675242,0.3017003484282427,0.45382891269331344,0.4044326152552761,0.2747384639232844,0.4145792270584136,0.5259686588853478,0.4734861826384448,0.3639799860378241,0.31423787753532423,0.3623619169366304,0.294149709682116,0.546125214831047,0.3265632523665733,0.5525351294128512,0.4515740672604387,0.5840316248306622,0.5008580515740774,0.5355613022562259,0.6762694285232322,0.4721878052495094
724500JIWG886A9RRT57,0.31787626873933794,0.5096066500018432,0.5650825008584343,0.6367866643417192,0.6594675091293327,0.20128579076712572,0.7039890049201902,0.6809341405238073,0.15800685871878473,0.7486276386791315,0.2547832026292754,0.6996059839386428,0.3355705801267332,0.40480619565829795,0.582518559792368,0.18197695111962647,0.16386919649176096,0.4400890012810687,0.36204694959687633,0.2716737237342434,0.5251759304922955,0.2462529239809859,0.377059076087827,0.4212999269663366,0.3837831028049159,0.295551809221065,0.7594995610990373,0.6557769555123867,0.5669566727928297,0.7329178612665,0.6635068678887323,0.6548183885888031,0.6508329797912705,0.6336494600843888,0.5588836666806507,0.27584601579362644,0.3148075637464864,0.5886804466886052,0.5122368221570717,0.5666455266577864,0.35677117676724224,0.4621557978097391,0.7809615424483661,0.6452277970009817,0.3699274602392509,0.5803206901340202,0.6131880138237307,0.6913150538855095,0.5700554742613714,0.6357138026152795,0.571919177380145,0.6400727411690734,0.4511881505759595,0.31558983953739195,1.0,0.43188981482036565,0.7075438919074926,0.4966428858820004,0.4959990836697507,0.33459862524951306,0.6489015419345269,0.7171342176763517,0.743861751286266,0.6257197845928223,0.24148945411954617,0.4726265961437533,0.35904128426750337,0.6105505796819127,0.351215751500463,0.6801311261054717,0.593008620474149,0.28971777784974956,0.492949607553566,0.5260426565002374,0.44550038454202545,0.3994711990651511,0.4550127856556583,0.161951422142064,0.21080550032805465,0.887253700835652,0.5158025693220856,0.4273559647022712,0.6228483008145679,0.16140371158059824,0.6817798821406967,0.6758047800760606,0.6409317953306503,0.661604179556147,0.7070899265243891,0.3066161732100129,0.600373169543027,0.2836066708520029,0.6310952769463699,0.4920277126700769,0.7671760427382897,0.7262316559089841,0.21110554662646244,0.6226790944444326,0.7309316633859039,0.7830974232756387,0.7814716443724851,0.734562179970657,0.6815571452247096,0.6580502689718908,0.44912801178533807,0.3412428418635324,0.6752379068658457
7437003B5WFBOIEFY714,0.939865582800925,0.46932310821071066,0.8924119217404616,0.5444164597626322,0.6519541718406601,0.7815319130962222,0.7648053011834334,0.7428884624162289,0.8925734310108372,0.5531888679501468,0.9327467844329299,0.7305091100270102,0.961041703213057,0.16322604885649966,0.7665288301848033,0.896632870503039,0.8971878230796226,0.9755481395642419,0.9722065802690162,0.9385853927797705,0.9675272218535472,0.9349970467886217,0.6606470702945358,0.9571706490651248,0.30868718809953866,0.9443631469972943,0.3142283440462733,0.6307964377501855,0.9127925917631302,0.617746755829479,0.5326882911507543,0.7341408663688771,0.6830462650467383,0.6446918631902856,0.48084292179446125,0.16813408795230111,0.9460518656793198,0.33177750984214904,0.6129266898269795,0.9183582175203907,0.25010159918616914,0.3768734734802799,0.7458621525877809,0.4810305404073624,0.9507364679732389,0.39485746712255065,0.9336600803502779,0.7700486875681056,0.5294783781485758,0.49298465920429974,0.8858530020424471,0.8946538209026637,0.6632806520754017,0.599931150258985,0.43188981482036565,1.0000000000000002,0.6765703273532906,0.7704326474167064,0.9344352711883491,0.9152273878903323,0.44766456708202923,0.5225938981509246,0.6437036080163296,0.4915062506929387,0.2533081137140163,0.9303211687768226,0.9577445347780216,0.9013985429584149,0.9111963690688414,0.7833682693163773,0.7153132081384974,0.9377252124554808,0.9671105721737798,0.6664736769301636,0.4701114835448966,0.967262626392288,0.9239845881101095,0.8939172883701497,0.9211885199585866,0.6159106927896822,0.9732232455724024,0.973377068472127,0.8904479566805299,0.8949239923805737,0.6546639470023803,0.5588045252803059,0.6135462775625833,0.6124481567592022,0.5529545992886523,0.9572429329285558,0.5904832806662923,0.958411534925743,0.530813976511246,0.9774453087393298,0.5067454355567261,0.5417430180335736,0.9214908715242126,0.6268061345303796,0.7206977733111072,0.5563905682061143,0.5921115155419648,0.7353185965757799,0.711032631149729,0.8012098916345027,0.898971965958075,0.9432172868633315,0.7328431474333489
7CUNS533WID6K7DGFI87,0.4416718502204335,0.7837143722306394,0.7731217697160926,0.8421802857154816,0.9115931836567603,0.49946191046448835,0.9338843676351045,0.9415571243690838,0.33361645603868206,0.9168823508169639,0.4052938840303348,0.9110939453040932,0.509985420542503,0.3688514631730665,0.473778713936196,0.33620719879610805,0.3319422451935697,0.6078034081089073,0.5405582632018359,0.4494120209781415,0.7582514838266485,0.4312108786642641,0.7734958679474929,0.6151627521769619,0.6084305753663433,0.4720683246043289,0.6309523044105676,0.9144747136975121,0.7476027682272306,0.8934826983004649,0.8938187485575805,0.9870975240873457,0.8558854124175712,0.9338697209212461,0.767880907586294,0.1852693572210354,0.5397213139518773,0.594486112170856,0.7222772140368463,0.7294956776267066,0.3442741652961373,0.4239110112630393,0.8894062329339703,0.9042236441822796,0.5905668974271628,0.8156671020698457,0.8019625875774965,0.8977192739882147,0.9030088535726977,0.8090353386296605,0.7479481574217094,0.7248299473771457,0.7725745356346666,0.5459608442383823,0.7075438919074926,0.6765703273532906,1.0,0.8089737980975686,0.6760598594288038,0.5670172798127378,0.7948210832026059,0.8481271483843644,0.8434027047362685,0.9314731436714867,0.5154361599985556,0.6660039466366918,0.5275242112631455,0.8425986215080629,0.5965162339497364,0.8826294097180574,0.8515880130783047,0.5523371317149764,0.6169363453701335,0.8275459071028984,0.6247782371294315,0.5270768077062762,0.5679096651607973,0.3277598803793653,0.38093150925497565,0.8137682421484727,0.7689593849047763,0.7007012992552004,0.8905339230093555,0.33064025783986495,0.8993124945279507,0.8683792973827125,0.8642977978736996,0.9052326546513892,0.9240152209835084,0.4848300690187301,0.8664866252736042,0.48449287527719037,0.8883178699445852,0.6876466578121434,0.8270352860359232,0.8601031025687522,0.40457949353552985,0.8689743129992614,0.8967997998019178,0.8853614174091552,0.816529356042618,0.9445531685562184,0.9866179711627596,0.934108834847976,0.5494718507649892,0.5032577606640458,0.893694545364445
7LTWFZYICNSX8D621K86,0.6101298232709818,0.46472598571562684,0.6618003488964447,0.4856771864649359,0.6205202596736744,0.5557621242964985,0.7705740045420008,0.7420601933647153,0.5960338668380855,0.6181328781245903,0.627494838886816,0.7142681258023647,0.6874094425817684,0.3928780178395581,0.6305024346244334,0.5999676721239452,0.596099428652905,0.7276948899042819,0.6843859734194594,0.6553330222470649,0.8128915971543402,0.6487677331872024,0.6398956860523657,0.7492802485241052,0.3759366425353976,0.6686841802062607,0.4156838783646003,0.6202907788889349,0.7336950702074397,0.6170107628709136,0.5433780267964566,0.7917183065637214,0.6723083993122024,0.7311921530479669,0.4985408305869293,0.3297794675172215,0.6696465937354465,0.32513796301664843,0.5868556627040905,0.6658526671342767,0.14405383208625483,0.34599950874541907,0.6636302334141764,0.607062053172791,0.7163740058042353,0.4584571113836067,0.7330090519417827,0.7183934159055,0.8026329695975633,0.4515949344985909,0.6556965437098576,0.7357403480616795,0.5616204540949773,0.5343648263354754,0.4966428858820004,0.7704326474167064,0.8089737980975686,1.0000000000000002,0.7352151648112923,0.6601212276047643,0.5254845246434344,0.5580565713476483,0.6129320217172743,0.7021832502840785,0.3173203338701461,0.8199099675716071,0.6903590883430276,0.8448436923963888,0.7125724803249082,0.709382963168417,0.7478839233094963,0.6657288170168313,0.7294683019829066,0.8900470447347524,0.4153182633032706,0.6780482554365727,0.6116229773182587,0.5960599450725792,0.6250641023939886,0.6222275812631387,0.869892300893349,0.8389286381817282,0.826211315974166,0.5975369310023221,0.6652614803180671,0.6041125406443548,0.5298133636099187,0.631579079073683,0.6476031698721321,0.6726804015784961,0.580545585677768,0.6824688288946332,0.523216960155494,0.7797977682321618,0.6327416909163878,0.5773376986904118,0.65275559353719,0.6041065545881408,0.807438439591192,0.5909693115884197,0.663586131901533,0.7647042074739462,0.7953035278770695,0.7337056448348788,0.5970326966628885,0.6124323479385352,0.6597279002714128
7LVZJ6XRIE7VNZ4UBX81,0.841652609811092,0.5064818031324577,0.8616101085994349,0.49446829556065447,0.6761823620139297,0.856580603273172,0.8029852939435356,0.7994716395241112,0.8464634019000705,0.6025653403727211,0.8919214710735075,0.7750457953663746,0.9280593356573755,0.25056278932157017,0.8220663568157901,0.8482663905133836,0.8458718888649122,0.9139831890558794,0.9276256742613612,0.9185702360627883,0.9273901709287677,0.9074108524695692,0.6595286587796609,0.9158310979009043,0.3612774769830162,0.9336320588602784,0.40610584924041243,0.6388121757006833,0.9736850395613715,0.6732068031515739,0.555111787293883,0.7335599912768072,0.726269296285773,0.6119540866304863,0.5277664675084391,0.23800660615207425,0.9370369598494344,0.2509919478168849,0.7168823986808497,0.9330118469427898,0.19702651456499726,0.5748989682103427,0.7323375904714929,0.5417747534411046,0.9158739941527264,0.4758631904261262,0.9299379630168333,0.8082116786972124,0.5314206918056779,0.41146756682328023,0.8037056316151191,0.8865165948309165,0.7233456997681177,0.4423464680188772,0.4959990836697507,0.9344352711883491,0.6760598594288038,0.7352151648112923,1.0000000000000002,0.8845090687424136,0.4881553664478548,0.5905465401689778,0.6341313547800832,0.5001258038073286,0.285420597838495,0.9518644223153249,0.9505616530907279,0.8842130799722604,0.9490581696112277,0.8233983267032005,0.7850822996872424,0.9366683371007917,0.9556998753500572,0.6191678475017091,0.44298326397766735,0.9013087243655843,0.8062328708448225,0.8468327519465066,0.858730691557831,0.7085697312963449,0.9133507276981696,0.9496177513559895,0.857691672078771,0.8471513058805044,0.7078475656119632,0.6110315774348887,0.5718323790949562,0.6732767785634322,0.5450693001337193,0.907232908448185,0.6506905873301151,0.9121167408589178,0.48153981135616464,0.9544104086816816,0.529126394443005,0.614540779764628,0.8843764099171512,0.6832136313404358,0.6963709830206855,0.5788669997880026,0.6853326237285821,0.7571758734354566,0.6910470872768472,0.8190482018256378,0.859088477642302,0.8187154069310759,0.8069942776146549
7V6Z97IO7R1SEAO84Q32,0.8819496981055823,0.4741248588888476,0.8900832448794778,0.45357514880248356,0.5470261849052203,0.8014352342880936,0.660965041318701,0.6592925769183706,0.882207311245464,0.40982392323737565,0.8980649050666196,0.6474207674246231,0.9302256673539022,0.1162057247560942,0.7348508618940967,0.8827893314282433,0.8832384636376881,0.8800048611547068,0.9216770320412498,0.9137673912526205,0.9122190328443776,0.9126980917890339,0.6312979038797291,0.8830867697453038,0.212325829061525,0.9060823990553754,0.17802209175288994,0.5127072967341977,0.850074978441587,0.49966479812189624,0.4017929659626852,0.6297244650892148,0.569709304471811,0.536521599010342,0.3084547787870063,0.13880042973833753,0.9653187697399257,0.10842709699921387,0.6730885719119741,0.8930119909206696,0.37224059438879653,0.2999579263457753,0.6091033575335734,0.3978443981875085,0.9673392601799318,0.35819436208304983,0.8612106480205829,0.6368082226468885,0.4623074020831595,0.3860411378755931,0.7456538888671342,0.8512220042372293,0.6225143388621733,0.35763199795644474,0.33459862524951306,0.9152273878903323,0.5670172798127378,0.6601212276047643,0.8845090687424136,0.9999999999999997,0.3143774451514987,0.4033723461954583,0.4573427778015663,0.43862065543005996,0.16053940527491672,0.901279854625713,0.9195718725269225,0.7399354214025387,0.8988867817911739,0.660614645147861,0.6191445201820767,0.9144820537759984,0.8878400063203402,0.6368451131809505,0.5417996862452583,0.8906477352466345,0.7775334010108004,0.88329038799015,0.8829334923032113,0.49537053891218097,0.8702731801701638,0.9059345444942626,0.8167884903066929,0.8862361164158192,0.5258586077974634,0.4393502741135873,0.5193267373582325,0.5290959334754818,0.3934872338607846,0.9212846957888342,0.5178947658809137,0.923878081779882,0.4292747874508665,0.9129673787990908,0.32333595628293055,0.41415567314242224,0.9033528350199109,0.5529821542650117,0.581183314302284,0.43127848382683387,0.42412449691739285,0.613263572184406,0.5694917092673035,0.7081109180670869,0.8808977038981922,0.830522289110611,0.6224563715399601
815600AD83B2B6317788,0.19102842177113905,0.8196462458183188,0.5689568894228678,0.688178371081621,0.8944984214407111,0.21750161048508868,0.832162888609486,0.8381683098924251,0.14495663812406148,0.9404419101265715,0.194156218318928,0.855769405730577,0.33351914102041214,0.37688161705910045,0.25614371252371215,0.14863183103191427,0.14713535690248916,0.447215741391079,0.3529404824101344,0.25183459076995,0.5965180961812911,0.24138206332199705,0.4471706717624628,0.4080085055538587,0.652236725435208,0.2924904955073413,0.7040836764603521,0.8997954456905227,0.6330531347110958,0.9485590656684154,0.9225664574693446,0.8170768606234505,0.8274095722713779,0.6780073369957809,0.887730672073443,0.09588824974823804,0.33796937944756705,0.7445710059673355,0.473881581483033,0.475308871920866,0.0933369742250701,0.28496713598065043,0.8588513558609705,0.9151198860875001,0.2875269839722933,0.7916278703243401,0.6386546857609565,0.8943563041143451,0.6351595480085137,0.6644487611786424,0.5165047482134729,0.6149330248565453,0.5671393921956289,0.2108904716658043,0.6489015419345269,0.44766456708202923,0.7948210832026059,0.5254845246434344,0.4881553664478548,0.3143774451514987,1.0000000000000002,0.9706726440513533,0.9242896709288427,0.8617677459397499,0.5688791854829179,0.4158961367677729,0.2887804319356733,0.5633271123230263,0.34772074922982893,0.8537291952954903,0.6067713061209608,0.3196672430073378,0.4782110439538499,0.4266205740299016,0.644339308486414,0.3417044492869825,0.312754992053417,0.14530342184150352,0.15735848636023803,0.7951309603288731,0.5168308607303918,0.43033892275252766,0.7143798709392674,0.1451854670455377,0.9455702145549039,0.9762939919143752,0.7388223709286523,0.9055247016680122,0.933038616298706,0.31589226394797526,0.9065917656432831,0.29765290620806206,0.7316522892702217,0.5337935724521142,0.9212486842117436,0.9701516349363936,0.2072962291903411,0.9253832344853333,0.7444456892100648,0.9588784842306443,0.7174777599679719,0.8930688257031417,0.8029755047535696,0.8102531586734998,0.23237171040691942,0.2705332773824428,0.8154402186283958
815600E4E6DCD2D25E30,0.27328907093571386,0.8627616649252703,0.643492201118524,0.7269283305257014,0.9208360737414893,0.36376531660103356,0.8806603246375214,0.9123360163864714,0.21246316693605677,0.9701552065955334,0.2753353823787706,0.8957544237651572,0.4039440975023464,0.3540459419572074,0.35035389882946566,0.21616419694564687,0.2130371944093882,0.5099385085471556,0.43179699434863206,0.32488230159120846,0.6618112423870486,0.31824100584892323,0.5138538694196593,0.48445122851028877,0.5730359931131122,0.36978155274749136,0.7490627557870788,0.9158260234578923,0.7208318231631514,0.9676244620620741,0.9364066114537873,0.8705071702855268,0.8297125259072828,0.7632497163150197,0.8682249794851621,0.12237978233709912,0.42838660083582863,0.7701613981532024,0.5809179192822759,0.600874933312097,0.1297621590306817,0.3854474854520592,0.8870933319661919,0.9276156328715192,0.39500253307919125,0.8026304056744155,0.7201587640530834,0.9303805585866357,0.7057644873342159,0.6886482867390226,0.6114115726052393,0.6759113168790204,0.6371966617784911,0.28906716828993845,0.7171342176763517,0.5225938981509246,0.8481271483843644,0.5580565713476483,0.5905465401689778,0.4033723461954583,0.9706726440513533,1.0,0.9476854222469201,0.8645849075584027,0.4674682275781737,0.4981966786042894,0.3822275090428412,0.6569977801011577,0.4688420234597513,0.8831292829304404,0.6963690647945707,0.4149107494736702,0.555990971294303,0.4855159299040151,0.6553913429216478,0.4178007405184174,0.40537519150338797,0.2108870531489664,0.2343917608931067,0.8507354952079127,0.5841104257002432,0.5048665316214839,0.7667258181412359,0.21079680205081255,0.9686533684705751,0.9810407682554191,0.7663179870279959,0.9206793380453258,0.9376414659078591,0.38020846220628296,0.9439487321392389,0.36453362056467636,0.7773135980430308,0.6015297115848768,0.935145594973736,0.9945567712035037,0.27870783827340484,0.9587577263298681,0.7665833173593325,0.9615439551922572,0.8063411518855805,0.9190520909224054,0.8484393421377635,0.867050827891213,0.34237412452812016,0.3554964690831776,0.8740735540898755
